sound,temperature,humidity,score
84,83,53,2.57
84,84,52,2.57
84,85,51,2.57
84,86,50,2.57
85,75,60,2.57
85,76,59,2.57
85,77,58,2.57
85,78,57,2.57
85,79,56,2.57
85,80,55,2.57
85,81,54,2.57
85,82,53,2.57
85,83,52,2.57
85,84,51,2.57
85,85,50,2.57
85,86,49,2.57
75,86,60,2.43
76,85,60,2.43
76,86,59,2.43
77,84,60,2.43
77,85,59,2.43
77,86,58,2.43
78,83,60,2.43
78,84,59,2.43
78,85,58,2.43
78,86,57,2.43
79,82,60,2.43
79,83,59,2.43
79,84,58,2.43
79,85,57,2.43
79,86,56,2.43
80,81,60,2.43
80,82,59,2.43
80,83,58,2.43
80,84,57,2.43
80,85,56,2.43
80,86,55,2.43
81,80,60,2.43
81,81,59,2.43
81,82,58,2.43
81,83,57,2.43
81,84,56,2.43
81,85,55,2.43
81,86,54,2.43
82,79,60,2.43
82,80,59,2.43
82,81,58,2.43
82,82,57,2.43
82,83,56,2.43
82,84,55,2.43
82,85,54,2.43
82,86,53,2.43
83,78,60,2.43
83,79,59,2.43
83,80,58,2.43
83,81,57,2.43
83,82,56,2.43
83,83,55,2.43
83,84,54,2.43
83,85,53,2.43
83,86,52,2.43
84,77,60,2.43
84,78,59,2.43
84,79,58,2.43
84,80,57,2.43
84,81,56,2.43
84,82,55,2.43
84,83,54,2.43
84,84,53,2.43
84,85,52,2.43
84,86,51,2.43
85,76,60,2.43
85,77,59,2.43
85,78,58,2.43
85,79,57,2.43
85,80,56,2.43
85,81,55,2.43
85,82,54,2.43
85,83,53,2.43
85,84,52,2.43
85,85,51,2.43
85,86,50,2.43
76,86,60,2.29
77,85,60,2.29
77,86,59,2.29
78,84,60,2.29
78,85,59,2.29
78,86,58,2.29
79,83,60,2.29
79,84,59,2.29
79,85,58,2.29
79,86,57,2.29
80,82,60,2.29
80,83,59,2.29
80,84,58,2.29
80,85,57,2.29
80,86,56,2.29
81,81,60,2.29
81,82,59,2.29
81,83,58,2.29
81,84,57,2.29
81,85,56,2.29
81,86,55,2.29
82,80,60,2.29
82,81,59,2.29
82,82,58,2.29
82,83,57,2.29
82,84,56,2.29
82,85,55,2.29
82,86,54,2.29
83,79,60,2.29
83,80,59,2.29
83,81,58,2.29
83,82,57,2.29
83,83,56,2.29
83,84,55,2.29
83,85,54,2.29
83,86,53,2.29
84,78,60,2.29
84,79,59,2.29
84,80,58,2.29
84,81,57,2.29
84,82,56,2.29
84,83,55,2.29
84,84,54,2.29
84,85,53,2.29
84,86,52,2.29
85,77,60,2.29
85,78,59,2.29
85,79,58,2.29
85,80,57,2.29
85,81,56,2.29
85,82,55,2.29
85,83,54,2.29
85,84,53,2.29
85,85,52,2.29
85,86,51,2.29
77,86,60,2.14
78,85,60,2.14
78,86,59,2.14
79,84,60,2.14
79,85,59,2.14
79,86,58,2.14
80,83,60,2.14
80,84,59,2.14
80,85,58,2.14
80,86,57,2.14
81,82,60,2.14
81,83,59,2.14
81,84,58,2.14
81,85,57,2.14
81,86,56,2.14
82,81,60,2.14
82,82,59,2.14
82,83,58,2.14
82,84,57,2.14
82,85,56,2.14
82,86,55,2.14
83,80,60,2.14
83,81,59,2.14
83,82,58,2.14
83,83,57,2.14
83,84,56,2.14
83,85,55,2.14
83,86,54,2.14
84,79,60,2.14
84,80,59,2.14
84,81,58,2.14
84,82,57,2.14
84,83,56,2.14
84,84,55,2.14
84,85,54,2.14
84,86,53,2.14
85,78,60,2.14
85,79,59,2.14
85,80,58,2.14
85,81,57,2.14
85,82,56,2.14
85,83,55,2.14
85,84,54,2.14
85,85,53,2.14
85,86,52,2.14
56,64,36,2
78,86,60,2
79,85,60,2
79,86,59,2
80,84,60,2
80,85,59,2
80,86,58,2
81,83,60,2
81,84,59,2
81,85,58,2
81,86,57,2
82,82,60,2
82,83,59,2
82,84,58,2
82,85,57,2
82,86,56,2
83,81,60,2
83,82,59,2
83,83,58,2
83,84,57,2
83,85,56,2
83,86,55,2
84,80,60,2
84,81,59,2
84,82,58,2
84,83,57,2
84,84,56,2
84,85,55,2
84,86,54,2
85,79,60,2
85,80,59,2
85,81,58,2
85,82,57,2
85,83,56,2
85,84,55,2
85,85,54,2
85,86,53,2
79,86,60,1.86
80,85,60,1.86
80,86,59,1.86
81,84,60,1.86
81,85,59,1.86
81,86,58,1.86
82,83,60,1.86
82,84,59,1.86
82,85,58,1.86
82,86,57,1.86
83,82,60,1.86
83,83,59,1.86
83,84,58,1.86
83,85,57,1.86
83,86,56,1.86
84,81,60,1.86
84,82,59,1.86
84,83,58,1.86
84,84,57,1.86
84,85,56,1.86
84,86,55,1.86
85,80,60,1.86
85,81,59,1.86
85,82,58,1.86
85,83,57,1.86
85,84,56,1.86
85,85,55,1.86
85,86,54,1.86
80,86,60,1.71
81,85,60,1.71
81,86,59,1.71
82,84,60,1.71
82,85,59,1.71
82,86,58,1.71
83,83,60,1.71
83,84,59,1.71
83,85,58,1.71
83,86,57,1.71
84,82,60,1.71
84,83,59,1.71
84,84,58,1.71
84,85,57,1.71
84,86,56,1.71
85,81,60,1.71
85,82,59,1.71
85,83,58,1.71
85,84,57,1.71
85,85,56,1.71
85,86,55,1.71
81,86,60,1.57
82,85,60,1.57
82,86,59,1.57
83,84,60,1.57
83,85,59,1.57
83,86,58,1.57
84,83,60,1.57
84,84,59,1.57
84,85,58,1.57
84,86,57,1.57
85,82,60,1.57
85,83,59,1.57
85,84,58,1.57
85,85,57,1.57
85,86,56,1.57
82,86,60,1.43
83,85,60,1.43
83,86,59,1.43
84,84,60,1.43
84,85,59,1.43
84,86,58,1.43
85,83,60,1.43
85,84,59,1.43
85,85,58,1.43
85,86,57,1.43
83,86,60,1.29
84,85,60,1.29
84,86,59,1.29
85,84,60,1.29
85,85,59,1.29
85,86,58,1.29
84,86,60,1.14
85,85,60,1.14
85,86,59,1.14
55,63,35,1
85,86,60,1
